Location,Country,Type_var,Type of indicator,Variable,Indicator,Time,Value
ZAF,South Africa,DEP,Deprivation,2_3,Long-term unemployment rate,2020,18.03861158
ZAF,South Africa,DEP,Deprivation,2_3,Long-term unemployment rate,2021,24.48406099
DNK,Denmark,DEP,Deprivation,8_1,Having a say in government,2012,31.5166194
ITA,Italy,AVERAGE,Average,6_5,Adult skills (literacy),2012,250.48266
AUT,Austria,DEP,Deprivation,7_3,Satisfaction with personal relationships,2013,7.955823369
AUT,Austria,DEP,Deprivation,7_3,Satisfaction with personal relationships,2018,6.463943292
USA,United States,DEP,Deprivation,6_4,Adult skills (numeracy),2012,11.253257
USA,United States,DEP,Deprivation,6_4,Adult skills (numeracy),2018,11.566718
IRL,Ireland,DEP,Deprivation,6_5,Adult skills (literacy),2012,2.5669806
JPN,Japan,AVERAGE,Average,6_4,Adult skills (numeracy),2012,288.17036
KOR,Korea,DEP,Deprivation,8_1,Having a say in government,2012,38.99178066
SWE,Sweden,DEP,Deprivation,6_5,Adult skills (literacy),2012,2.8229564
BEL,Belgium,DEP,Deprivation,3_1,Overcrowding rate,2010,3.699813038
BEL,Belgium,DEP,Deprivation,3_1,Overcrowding rate,2011,1.943222247
BEL,Belgium,DEP,Deprivation,3_1,Overcrowding rate,2012,1.532183774
BEL,Belgium,DEP,Deprivation,3_1,Overcrowding rate,2013,1.617439091
BEL,Belgium,DEP,Deprivation,3_1,Overcrowding rate,2014,1.837993786
BEL,Belgium,DEP,Deprivation,3_1,Overcrowding rate,2015,1.179884188
BEL,Belgium,DEP,Deprivation,3_1,Overcrowding rate,2016,2.639920637
BEL,Belgium,DEP,Deprivation,3_1,Overcrowding rate,2017,3.504482657
BEL,Belgium,DEP,Deprivation,3_1,Overcrowding rate,2018,4.546252638
BEL,Belgium,DEP,Deprivation,3_1,Overcrowding rate,2019,4.440096393
BEL,Belgium,DEP,Deprivation,3_1,Overcrowding rate,2020,4.397255555
CAN,Canada,AVERAGE,Average,6_5,Adult skills (literacy),2012,273.48627
USA,United States,AVERAGE,Average,2_8,Earnings,2004,60127
USA,United States,AVERAGE,Average,2_8,Earnings,2005,60184
USA,United States,AVERAGE,Average,2_8,Earnings,2006,61085
USA,United States,AVERAGE,Average,2_8,Earnings,2007,62242
USA,United States,AVERAGE,Average,2_8,Earnings,2008,62089
USA,United States,AVERAGE,Average,2_8,Earnings,2009,62711
USA,United States,AVERAGE,Average,2_8,Earnings,2010,63265
USA,United States,AVERAGE,Average,2_8,Earnings,2011,63349
USA,United States,AVERAGE,Average,2_8,Earnings,2012,63890
USA,United States,AVERAGE,Average,2_8,Earnings,2013,63588
USA,United States,AVERAGE,Average,2_8,Earnings,2014,64513
USA,United States,AVERAGE,Average,2_8,Earnings,2015,66140
USA,United States,AVERAGE,Average,2_8,Earnings,2016,66260
USA,United States,AVERAGE,Average,2_8,Earnings,2017,66934
USA,United States,AVERAGE,Average,2_8,Earnings,2018,67664
USA,United States,AVERAGE,Average,2_8,Earnings,2019,68842
USA,United States,AVERAGE,Average,2_8,Earnings,2020,72807
USA,United States,AVERAGE,Average,2_8,Earnings,2021,74738
CHL,Chile,AVERAGE,Average,6_4,Adult skills (numeracy),2014,206.05903
SVN,Slovenia,DEP,Deprivation,6_4,Adult skills (numeracy),2014,6.2681619
GRC,Greece,DEP,Deprivation,3_1,Overcrowding rate,2010,19.09456253
GRC,Greece,DEP,Deprivation,3_1,Overcrowding rate,2011,18.97927821
GRC,Greece,DEP,Deprivation,3_1,Overcrowding rate,2012,19.9897781
GRC,Greece,DEP,Deprivation,3_1,Overcrowding rate,2013,18.64889711
GRC,Greece,DEP,Deprivation,3_1,Overcrowding rate,2014,18.65812689
GRC,Greece,DEP,Deprivation,3_1,Overcrowding rate,2015,18.22671145
GRC,Greece,DEP,Deprivation,3_1,Overcrowding rate,2016,18.08647215
GRC,Greece,DEP,Deprivation,3_1,Overcrowding rate,2017,17.78980792
GRC,Greece,DEP,Deprivation,3_1,Overcrowding rate,2018,17.9696247
GRC,Greece,DEP,Deprivation,3_1,Overcrowding rate,2019,18.07612181
GRC,Greece,DEP,Deprivation,3_1,Overcrowding rate,2020,18.19344759
GBR-ENG,England,DEP,Deprivation,6_4,Adult skills (numeracy),2012,10.152869
SWE,Sweden,DEP,Deprivation,3_1,Overcrowding rate,2010,12.03038841
SWE,Sweden,DEP,Deprivation,3_1,Overcrowding rate,2011,12.09995523
SWE,Sweden,DEP,Deprivation,3_1,Overcrowding rate,2012,11.89402342
SWE,Sweden,DEP,Deprivation,3_1,Overcrowding rate,2013,13.39094043
SWE,Sweden,DEP,Deprivation,3_1,Overcrowding rate,2014,12.59043515
SWE,Sweden,DEP,Deprivation,3_1,Overcrowding rate,2015,14.60314989
SWE,Sweden,DEP,Deprivation,3_1,Overcrowding rate,2016,15.08553475
SWE,Sweden,DEP,Deprivation,3_1,Overcrowding rate,2017,13.32867295
SWE,Sweden,DEP,Deprivation,3_1,Overcrowding rate,2018,14.50202763
SWE,Sweden,DEP,Deprivation,3_1,Overcrowding rate,2019,14.36141729
SWE,Sweden,DEP,Deprivation,3_1,Overcrowding rate,2020,14.37514126
AUS,Australia,AVERAGE,Average,6_5,Adult skills (literacy),2012,280.40107
KOR,Korea,DEP,Deprivation,6_5,Adult skills (literacy),2012,1.67296
NZL,New Zealand,AVERAGE,Average,2_8,Earnings,2004,36540
NZL,New Zealand,AVERAGE,Average,2_8,Earnings,2005,37158
NZL,New Zealand,AVERAGE,Average,2_8,Earnings,2006,37385
NZL,New Zealand,AVERAGE,Average,2_8,Earnings,2007,39570
NZL,New Zealand,AVERAGE,Average,2_8,Earnings,2008,39110
NZL,New Zealand,AVERAGE,Average,2_8,Earnings,2009,39588
NZL,New Zealand,AVERAGE,Average,2_8,Earnings,2010,40022
NZL,New Zealand,AVERAGE,Average,2_8,Earnings,2011,39992
NZL,New Zealand,AVERAGE,Average,2_8,Earnings,2012,40855
NZL,New Zealand,AVERAGE,Average,2_8,Earnings,2013,40308
NZL,New Zealand,AVERAGE,Average,2_8,Earnings,2014,40466
NZL,New Zealand,AVERAGE,Average,2_8,Earnings,2015,41195
NZL,New Zealand,AVERAGE,Average,2_8,Earnings,2016,42535
NZL,New Zealand,AVERAGE,Average,2_8,Earnings,2017,42828
NZL,New Zealand,AVERAGE,Average,2_8,Earnings,2018,43898
NZL,New Zealand,AVERAGE,Average,2_8,Earnings,2019,45233
NZL,New Zealand,AVERAGE,Average,2_8,Earnings,2020,46126
NZL,New Zealand,AVERAGE,Average,2_8,Earnings,2021,46976
GBR-ENG,England,AVERAGE,Average,6_5,Adult skills (literacy),2012,272.58365
CAN,Canada,AVERAGE,Average,2_8,Earnings,2004,45035
CAN,Canada,AVERAGE,Average,2_8,Earnings,2005,46335
CAN,Canada,AVERAGE,Average,2_8,Earnings,2006,47754
CAN,Canada,AVERAGE,Average,2_8,Earnings,2007,49148
CAN,Canada,AVERAGE,Average,2_8,Earnings,2008,49993
CAN,Canada,AVERAGE,Average,2_8,Earnings,2009,50434
CAN,Canada,AVERAGE,Average,2_8,Earnings,2010,50582
CAN,Canada,AVERAGE,Average,2_8,Earnings,2011,51075
CAN,Canada,AVERAGE,Average,2_8,Earnings,2012,51861
CAN,Canada,AVERAGE,Average,2_8,Earnings,2013,52503
CAN,Canada,AVERAGE,Average,2_8,Earnings,2014,53143
CAN,Canada,AVERAGE,Average,2_8,Earnings,2015,53558
CAN,Canada,AVERAGE,Average,2_8,Earnings,2016,52599
CAN,Canada,AVERAGE,Average,2_8,Earnings,2017,53353
CAN,Canada,AVERAGE,Average,2_8,Earnings,2018,54325
CAN,Canada,AVERAGE,Average,2_8,Earnings,2019,54607
CAN,Canada,AVERAGE,Average,2_8,Earnings,2020,56177
CAN,Canada,AVERAGE,Average,2_8,Earnings,2021,56006
LTU,Lithuania,AVERAGE,Average,2_8,Earnings,2004,20950
LTU,Lithuania,AVERAGE,Average,2_8,Earnings,2005,23144
LTU,Lithuania,AVERAGE,Average,2_8,Earnings,2006,26504
LTU,Lithuania,AVERAGE,Average,2_8,Earnings,2007,28231
LTU,Lithuania,AVERAGE,Average,2_8,Earnings,2008,28747
LTU,Lithuania,AVERAGE,Average,2_8,Earnings,2009,24963
LTU,Lithuania,AVERAGE,Average,2_8,Earnings,2010,25058
LTU,Lithuania,AVERAGE,Average,2_8,Earnings,2011,25569
LTU,Lithuania,AVERAGE,Average,2_8,Earnings,2012,25996
LTU,Lithuania,AVERAGE,Average,2_8,Earnings,2013,26981
LTU,Lithuania,AVERAGE,Average,2_8,Earnings,2014,28208
LTU,Lithuania,AVERAGE,Average,2_8,Earnings,2015,30055
LTU,Lithuania,AVERAGE,Average,2_8,Earnings,2016,31601
LTU,Lithuania,AVERAGE,Average,2_8,Earnings,2017,33425
LTU,Lithuania,AVERAGE,Average,2_8,Earnings,2018,34952
LTU,Lithuania,AVERAGE,Average,2_8,Earnings,2019,37305
LTU,Lithuania,AVERAGE,Average,2_8,Earnings,2020,39611
LTU,Lithuania,AVERAGE,Average,2_8,Earnings,2021,42027
SWE,Sweden,DEP,Deprivation,8_1,Having a say in government,2012,31.40251556
MEX,Mexico,AVERAGE,Average,6_4,Adult skills (numeracy),2017,210.13892
PRT,Portugal,AVERAGE,Average,2_8,Earnings,2004,28766
PRT,Portugal,AVERAGE,Average,2_8,Earnings,2005,28609
PRT,Portugal,AVERAGE,Average,2_8,Earnings,2006,27988
PRT,Portugal,AVERAGE,Average,2_8,Earnings,2007,28175
PRT,Portugal,AVERAGE,Average,2_8,Earnings,2008,28081
PRT,Portugal,AVERAGE,Average,2_8,Earnings,2009,29378
PRT,Portugal,AVERAGE,Average,2_8,Earnings,2010,29260
PRT,Portugal,AVERAGE,Average,2_8,Earnings,2011,28548
PRT,Portugal,AVERAGE,Average,2_8,Earnings,2012,27321
PRT,Portugal,AVERAGE,Average,2_8,Earnings,2013,27840
PRT,Portugal,AVERAGE,Average,2_8,Earnings,2014,27361
PRT,Portugal,AVERAGE,Average,2_8,Earnings,2015,27278
PRT,Portugal,AVERAGE,Average,2_8,Earnings,2016,27135
PRT,Portugal,AVERAGE,Average,2_8,Earnings,2017,27244
PRT,Portugal,AVERAGE,Average,2_8,Earnings,2018,27696
PRT,Portugal,AVERAGE,Average,2_8,Earnings,2019,28790
PRT,Portugal,AVERAGE,Average,2_8,Earnings,2020,29093
PRT,Portugal,AVERAGE,Average,2_8,Earnings,2021,29740
AUS,Australia,AVERAGE,Average,2_8,Earnings,2004,48814
AUS,Australia,AVERAGE,Average,2_8,Earnings,2005,49358
AUS,Australia,AVERAGE,Average,2_8,Earnings,2006,49689
AUS,Australia,AVERAGE,Average,2_8,Earnings,2007,51049
AUS,Australia,AVERAGE,Average,2_8,Earnings,2008,51376
AUS,Australia,AVERAGE,Average,2_8,Earnings,2009,50884
AUS,Australia,AVERAGE,Average,2_8,Earnings,2010,52645
AUS,Australia,AVERAGE,Average,2_8,Earnings,2011,54342
AUS,Australia,AVERAGE,Average,2_8,Earnings,2012,54694
AUS,Australia,AVERAGE,Average,2_8,Earnings,2013,54493
AUS,Australia,AVERAGE,Average,2_8,Earnings,2014,54959
AUS,Australia,AVERAGE,Average,2_8,Earnings,2015,54594
AUS,Australia,AVERAGE,Average,2_8,Earnings,2016,54709
AUS,Australia,AVERAGE,Average,2_8,Earnings,2017,54446
AUS,Australia,AVERAGE,Average,2_8,Earnings,2018,54586
AUS,Australia,AVERAGE,Average,2_8,Earnings,2019,55170
AUS,Australia,AVERAGE,Average,2_8,Earnings,2020,56455
AUS,Australia,AVERAGE,Average,2_8,Earnings,2021,56600
CAN,Canada,DEP,Deprivation,6_4,Adult skills (numeracy),2012,8.7411605
GBR,United Kingdom,DEP,Deprivation,3_1,Overcrowding rate,2010,1.432575192
GBR,United Kingdom,DEP,Deprivation,3_1,Overcrowding rate,2011,1.971457526
GBR,United Kingdom,DEP,Deprivation,3_1,Overcrowding rate,2012,1.559104864
GBR,United Kingdom,DEP,Deprivation,3_1,Overcrowding rate,2013,1.553403772
GBR,United Kingdom,DEP,Deprivation,3_1,Overcrowding rate,2014,1.440511271
GBR,United Kingdom,DEP,Deprivation,3_1,Overcrowding rate,2015,1.125449874
GBR,United Kingdom,DEP,Deprivation,3_1,Overcrowding rate,2016,1.043479983
GBR,United Kingdom,DEP,Deprivation,3_1,Overcrowding rate,2017,1.118475478
GBR,United Kingdom,DEP,Deprivation,3_1,Overcrowding rate,2018,0.865007378
GBR,United Kingdom,DEP,Deprivation,3_1,Overcrowding rate,2019,0.857434515
GBR,United Kingdom,DEP,Deprivation,3_1,Overcrowding rate,2020,0.765710557
NLD,Netherlands,DEP,Deprivation,3_1,Overcrowding rate,2010,2.118424326
NLD,Netherlands,DEP,Deprivation,3_1,Overcrowding rate,2011,1.778882183
NLD,Netherlands,DEP,Deprivation,3_1,Overcrowding rate,2012,2.760278061
NLD,Netherlands,DEP,Deprivation,3_1,Overcrowding rate,2013,3.09864562
NLD,Netherlands,DEP,Deprivation,3_1,Overcrowding rate,2014,3.609744832
NLD,Netherlands,DEP,Deprivation,3_1,Overcrowding rate,2015,3.486191854
NLD,Netherlands,DEP,Deprivation,3_1,Overcrowding rate,2016,4.313597828
NLD,Netherlands,DEP,Deprivation,3_1,Overcrowding rate,2017,4.32107076
NLD,Netherlands,DEP,Deprivation,3_1,Overcrowding rate,2018,4.278533533
NLD,Netherlands,DEP,Deprivation,3_1,Overcrowding rate,2019,4.337062314
NLD,Netherlands,DEP,Deprivation,3_1,Overcrowding rate,2020,4.628982022
GBR-NIR,Northern Ireland,AVERAGE,Average,6_5,Adult skills (literacy),2012,268.70154
NZL,New Zealand,AVERAGE,Average,6_5,Adult skills (literacy),2014,280.67288
HUN,Hungary,DEP,Deprivation,6_4,Adult skills (numeracy),2017,3.8068615
GRC,Greece,DEP,Deprivation,6_5,Adult skills (literacy),2014,6.9897669
NZL,New Zealand,DEP,Deprivation,6_4,Adult skills (numeracy),2014,8.8145159
SVN,Slovenia,AVERAGE,Average,6_5,Adult skills (literacy),2014,256.38674
ESP,Spain,DEP,Deprivation,7_3,Satisfaction with personal relationships,2013,9.600558731
ESP,Spain,DEP,Deprivation,7_3,Satisfaction with personal relationships,2018,5.681394846
AUS,Australia,DEP,Deprivation,6_4,Adult skills (numeracy),2012,8.9762321
IRL,Ireland,DEP,Deprivation,3_1,Overcrowding rate,2010,2.237915061
IRL,Ireland,DEP,Deprivation,3_1,Overcrowding rate,2011,1.209135447
IRL,Ireland,DEP,Deprivation,3_1,Overcrowding rate,2012,1.618097536
IRL,Ireland,DEP,Deprivation,3_1,Overcrowding rate,2013,1.662352681
IRL,Ireland,DEP,Deprivation,3_1,Overcrowding rate,2014,2.468309738
IRL,Ireland,DEP,Deprivation,3_1,Overcrowding rate,2015,1.468313765
IRL,Ireland,DEP,Deprivation,3_1,Overcrowding rate,2016,1.555028278
IRL,Ireland,DEP,Deprivation,3_1,Overcrowding rate,2017,1.438690163
IRL,Ireland,DEP,Deprivation,3_1,Overcrowding rate,2018,1.827551611
IRL,Ireland,DEP,Deprivation,3_1,Overcrowding rate,2019,2.007948607
IRL,Ireland,DEP,Deprivation,3_1,Overcrowding rate,2020,3.385386616
TUR,Türkiye,AVERAGE,Average,6_4,Adult skills (numeracy),2014,219.43004
EST,Estonia,AVERAGE,Average,2_8,Earnings,2004,16960
EST,Estonia,AVERAGE,Average,2_8,Earnings,2005,18098
EST,Estonia,AVERAGE,Average,2_8,Earnings,2006,19711
EST,Estonia,AVERAGE,Average,2_8,Earnings,2007,22920
EST,Estonia,AVERAGE,Average,2_8,Earnings,2008,23221
EST,Estonia,AVERAGE,Average,2_8,Earnings,2009,22559
EST,Estonia,AVERAGE,Average,2_8,Earnings,2010,22426
EST,Estonia,AVERAGE,Average,2_8,Earnings,2011,21953
EST,Estonia,AVERAGE,Average,2_8,Earnings,2012,22221
EST,Estonia,AVERAGE,Average,2_8,Earnings,2013,22759
EST,Estonia,AVERAGE,Average,2_8,Earnings,2014,23959
EST,Estonia,AVERAGE,Average,2_8,Earnings,2015,25085
EST,Estonia,AVERAGE,Average,2_8,Earnings,2016,26453
EST,Estonia,AVERAGE,Average,2_8,Earnings,2017,27059
EST,Estonia,AVERAGE,Average,2_8,Earnings,2018,28533
EST,Estonia,AVERAGE,Average,2_8,Earnings,2019,30213
EST,Estonia,AVERAGE,Average,2_8,Earnings,2020,32017
EST,Estonia,AVERAGE,Average,2_8,Earnings,2021,33188
LUX,Luxembourg,AVERAGE,Average,2_8,Earnings,2004,63659
LUX,Luxembourg,AVERAGE,Average,2_8,Earnings,2005,63966
LUX,Luxembourg,AVERAGE,Average,2_8,Earnings,2006,64851
LUX,Luxembourg,AVERAGE,Average,2_8,Earnings,2007,66607
LUX,Luxembourg,AVERAGE,Average,2_8,Earnings,2008,66260
LUX,Luxembourg,AVERAGE,Average,2_8,Earnings,2009,68324
LUX,Luxembourg,AVERAGE,Average,2_8,Earnings,2010,68364
LUX,Luxembourg,AVERAGE,Average,2_8,Earnings,2011,68750
LUX,Luxembourg,AVERAGE,Average,2_8,Earnings,2012,68035
LUX,Luxembourg,AVERAGE,Average,2_8,Earnings,2013,68853
LUX,Luxembourg,AVERAGE,Average,2_8,Earnings,2014,70029
LUX,Luxembourg,AVERAGE,Average,2_8,Earnings,2015,70389
LUX,Luxembourg,AVERAGE,Average,2_8,Earnings,2016,70174
LUX,Luxembourg,AVERAGE,Average,2_8,Earnings,2017,71071
LUX,Luxembourg,AVERAGE,Average,2_8,Earnings,2018,71132
LUX,Luxembourg,AVERAGE,Average,2_8,Earnings,2019,71251
LUX,Luxembourg,AVERAGE,Average,2_8,Earnings,2020,71223
LUX,Luxembourg,AVERAGE,Average,2_8,Earnings,2021,73657
NLD,Netherlands,DEP,Deprivation,8_1,Having a say in government,2012,38.64731159
ITA,Italy,AVERAGE,Average,2_8,Earnings,2004,41244
ITA,Italy,AVERAGE,Average,2_8,Earnings,2005,41793
ITA,Italy,AVERAGE,Average,2_8,Earnings,2006,42052
ITA,Italy,AVERAGE,Average,2_8,Earnings,2007,42038
ITA,Italy,AVERAGE,Average,2_8,Earnings,2008,41985
ITA,Italy,AVERAGE,Average,2_8,Earnings,2009,42306
ITA,Italy,AVERAGE,Average,2_8,Earnings,2010,42669
ITA,Italy,AVERAGE,Average,2_8,Earnings,2011,41981
ITA,Italy,AVERAGE,Average,2_8,Earnings,2012,40655
ITA,Italy,AVERAGE,Average,2_8,Earnings,2013,40784
ITA,Italy,AVERAGE,Average,2_8,Earnings,2014,40940
ITA,Italy,AVERAGE,Average,2_8,Earnings,2015,41300
ITA,Italy,AVERAGE,Average,2_8,Earnings,2016,41629
ITA,Italy,AVERAGE,Average,2_8,Earnings,2017,41355
ITA,Italy,AVERAGE,Average,2_8,Earnings,2018,41415
ITA,Italy,AVERAGE,Average,2_8,Earnings,2019,41625
ITA,Italy,AVERAGE,Average,2_8,Earnings,2020,39208
ITA,Italy,AVERAGE,Average,2_8,Earnings,2021,40767
RUS,Russia,AVERAGE,Average,6_5,Adult skills (literacy),2012,275.23438
KOR,Korea,DEP,Deprivation,3_1,Overcrowding rate,2010,11.68144345
KOR,Korea,DEP,Deprivation,3_1,Overcrowding rate,2014,5.75216189
KOR,Korea,DEP,Deprivation,3_1,Overcrowding rate,2017,7.746415585
KOR,Korea,DEP,Deprivation,3_1,Overcrowding rate,2018,6.431946903
KOR,Korea,DEP,Deprivation,3_1,Overcrowding rate,2019,5.221641064
KOR,Korea,DEP,Deprivation,3_1,Overcrowding rate,2020,4.703303799
IRL,Ireland,DEP,Deprivation,8_1,Having a say in government,2012,58.52469227
HUN,Hungary,AVERAGE,Average,6_5,Adult skills (literacy),2017,263.96159
GBR-NIR,Northern Ireland,DEP,Deprivation,6_4,Adult skills (numeracy),2012,9.6480554
ISL,Iceland,DEP,Deprivation,7_3,Satisfaction with personal relationships,2013,7.907133244
ISL,Iceland,DEP,Deprivation,7_3,Satisfaction with personal relationships,2018,10.36020009
ITA,Italy,DEP,Deprivation,6_4,Adult skills (numeracy),2012,10.344096
NOR,Norway,AVERAGE,Average,6_4,Adult skills (numeracy),2012,278.29787
KOR,Korea,AVERAGE,Average,2_8,Earnings,2004,33484
KOR,Korea,AVERAGE,Average,2_8,Earnings,2005,34516
KOR,Korea,AVERAGE,Average,2_8,Earnings,2006,34961
KOR,Korea,AVERAGE,Average,2_8,Earnings,2007,35717
KOR,Korea,AVERAGE,Average,2_8,Earnings,2008,35611
KOR,Korea,AVERAGE,Average,2_8,Earnings,2009,35795
KOR,Korea,AVERAGE,Average,2_8,Earnings,2010,36358
KOR,Korea,AVERAGE,Average,2_8,Earnings,2011,36835
KOR,Korea,AVERAGE,Average,2_8,Earnings,2012,36293
KOR,Korea,AVERAGE,Average,2_8,Earnings,2013,37209
KOR,Korea,AVERAGE,Average,2_8,Earnings,2014,37287
KOR,Korea,AVERAGE,Average,2_8,Earnings,2015,38323
KOR,Korea,AVERAGE,Average,2_8,Earnings,2016,39447
KOR,Korea,AVERAGE,Average,2_8,Earnings,2017,40374
KOR,Korea,AVERAGE,Average,2_8,Earnings,2018,41765
KOR,Korea,AVERAGE,Average,2_8,Earnings,2019,43200
KOR,Korea,AVERAGE,Average,2_8,Earnings,2020,43342
KOR,Korea,AVERAGE,Average,2_8,Earnings,2021,42747
AUT,Austria,DEP,Deprivation,8_1,Having a say in government,2012,55.70612764
GBR-NIR,Northern Ireland,AVERAGE,Average,6_4,Adult skills (numeracy),2012,259.1689
HUN,Hungary,AVERAGE,Average,6_4,Adult skills (numeracy),2017,272.16961
DEU,Germany,DEP,Deprivation,3_1,Overcrowding rate,2010,5.787871033
DEU,Germany,DEP,Deprivation,3_1,Overcrowding rate,2012,5.680855736
DEU,Germany,DEP,Deprivation,3_1,Overcrowding rate,2014,6.14942126
ISL,Iceland,DEP,Deprivation,3_1,Overcrowding rate,2010,7.190866023
ISL,Iceland,DEP,Deprivation,3_1,Overcrowding rate,2011,7.613527775
ISL,Iceland,DEP,Deprivation,3_1,Overcrowding rate,2012,7.075936347
ISL,Iceland,DEP,Deprivation,3_1,Overcrowding rate,2013,8.123586327
ISL,Iceland,DEP,Deprivation,3_1,Overcrowding rate,2014,6.017637253
ISL,Iceland,DEP,Deprivation,3_1,Overcrowding rate,2015,6.383850425
ISL,Iceland,DEP,Deprivation,3_1,Overcrowding rate,2016,5.641061813
ISL,Iceland,DEP,Deprivation,3_1,Overcrowding rate,2018,9.194551408
BEL,Belgium,AVERAGE,Average,2_8,Earnings,2004,56196
BEL,Belgium,AVERAGE,Average,2_8,Earnings,2005,55662
BEL,Belgium,AVERAGE,Average,2_8,Earnings,2006,56040
BEL,Belgium,AVERAGE,Average,2_8,Earnings,2007,55936
BEL,Belgium,AVERAGE,Average,2_8,Earnings,2008,56178
BEL,Belgium,AVERAGE,Average,2_8,Earnings,2009,56961
BEL,Belgium,AVERAGE,Average,2_8,Earnings,2010,56697
BEL,Belgium,AVERAGE,Average,2_8,Earnings,2011,57278
BEL,Belgium,AVERAGE,Average,2_8,Earnings,2012,57741
BEL,Belgium,AVERAGE,Average,2_8,Earnings,2013,58313
BEL,Belgium,AVERAGE,Average,2_8,Earnings,2014,58637
BEL,Belgium,AVERAGE,Average,2_8,Earnings,2015,58240
BEL,Belgium,AVERAGE,Average,2_8,Earnings,2016,58365
BEL,Belgium,AVERAGE,Average,2_8,Earnings,2017,57957
BEL,Belgium,AVERAGE,Average,2_8,Earnings,2018,58270
BEL,Belgium,AVERAGE,Average,2_8,Earnings,2019,58842
BEL,Belgium,AVERAGE,Average,2_8,Earnings,2020,57272
BEL,Belgium,AVERAGE,Average,2_8,Earnings,2021,59100
CZE,Czechia,DEP,Deprivation,7_3,Satisfaction with personal relationships,2013,11.28546725
CZE,Czechia,DEP,Deprivation,7_3,Satisfaction with personal relationships,2018,8.774500028
JPN,Japan,DEP,Deprivation,8_1,Having a say in government,2012,51.48085486
JPN,Japan,DEP,Deprivation,6_5,Adult skills (literacy),2012,0.9367187
ESP,Spain,DEP,Deprivation,6_5,Adult skills (literacy),2012,5.0195097
GRC,Greece,AVERAGE,Average,2_8,Earnings,2004,32912
GRC,Greece,AVERAGE,Average,2_8,Earnings,2005,32803
GRC,Greece,AVERAGE,Average,2_8,Earnings,2006,33193
GRC,Greece,AVERAGE,Average,2_8,Earnings,2007,33199
GRC,Greece,AVERAGE,Average,2_8,Earnings,2008,32685
GRC,Greece,AVERAGE,Average,2_8,Earnings,2009,34228
GRC,Greece,AVERAGE,Average,2_8,Earnings,2010,32665
GRC,Greece,AVERAGE,Average,2_8,Earnings,2011,30593
GRC,Greece,AVERAGE,Average,2_8,Earnings,2012,28812
GRC,Greece,AVERAGE,Average,2_8,Earnings,2013,26929
GRC,Greece,AVERAGE,Average,2_8,Earnings,2014,26819
GRC,Greece,AVERAGE,Average,2_8,Earnings,2015,27082
GRC,Greece,AVERAGE,Average,2_8,Earnings,2016,26461
GRC,Greece,AVERAGE,Average,2_8,Earnings,2017,26630
GRC,Greece,AVERAGE,Average,2_8,Earnings,2018,25400
